student_id,age,gender,marital_status,course,attendance,admission_grade,previous_grade,scholarship,tuition_up_to_date,debtor,semester1_enrolled,semester1_approved,semester1_grade,semester2_enrolled,semester2_approved,semester2_grade,semester1_success_rate,semester2_success_rate,status
2285,20,Male,Single,Communication Design,Daytime,138.3,140.0,No,Yes,No,6,6,13.4,6,4,11.5,100.0,66.7,Enrolled
2286,49,Male,Married,Management,Daytime,115.8,133.1,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2287,40,Male,Single,Management,Evening,160.0,120.0,No,Yes,No,5,5,11.0,5,5,13.4,100.0,100.0,Graduate
2288,22,Male,Single,Tourism,Daytime,114.5,125.0,Yes,Yes,No,6,6,13.6,6,6,14.4,100.0,100.0,Graduate
2289,19,Male,Single,Informatics Engineering,Daytime,117.5,136.0,No,Yes,No,5,4,11.8,5,2,11.5,80.0,40.0,Enrolled
2290,31,Male,Single,Management,Evening,121.7,133.1,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2291,30,Male,Single,Informatics Engineering,Daytime,115.0,120.0,No,Yes,No,6,2,15.0,6,2,13.5,33.3,33.3,Dropout
2292,19,Male,Single,Social Service,Daytime,125.3,127.0,No,Yes,No,6,5,10.8,6,5,11.0,83.3,83.3,Graduate
2293,22,Male,Single,Management,Daytime,131.0,131.0,No,Yes,No,5,3,13.7,5,3,11.3,60.0,60.0,Dropout
2294,19,Male,Single,Journalism,Daytime,126.3,127.0,No,Yes,No,6,6,12.8,6,6,13.3,100.0,100.0,Graduate
2295,21,Male,Single,Animation & Design,Daytime,127.1,132.0,No,No,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
2296,19,Male,Single,Marketing Management,Daytime,138.4,137.0,No,Yes,No,6,6,15.1,6,6,13.4,100.0,100.0,Graduate
2297,22,Male,Single,Management,Daytime,100.0,126.0,No,Yes,No,5,0,0.0,5,1,10.0,0.0,20.0,Dropout
2298,22,Male,Single,Social Service,Daytime,126.2,136.0,No,Yes,No,6,5,11.4,6,5,11.0,83.3,83.3,Graduate
2299,19,Male,Single,Social Service,Daytime,118.8,124.0,No,Yes,No,6,4,12.2,6,6,11.0,66.7,100.0,Graduate
2300,26,Male,Single,Tourism,Daytime,124.5,137.0,No,No,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2301,23,Male,Single,Informatics Engineering,Daytime,140.0,140.0,No,Yes,No,7,3,14.0,6,1,14.0,42.9,16.7,Enrolled
2302,18,Male,Single,Communication Design,Daytime,125.1,131.0,No,Yes,No,6,6,12.3,6,5,10.8,100.0,83.3,Enrolled
2303,22,Male,Single,Management,Daytime,118.8,130.0,Yes,Yes,Yes,5,5,10.7,5,2,11.0,100.0,40.0,Enrolled
2304,19,Male,Single,Informatics Engineering,Daytime,125.2,136.0,No,Yes,No,5,5,11.8,5,5,14.7,100.0,100.0,Enrolled
2305,20,Male,Single,Management,Daytime,95.0,133.1,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2306,22,Male,Single,Communication Design,Daytime,107.6,110.0,Yes,Yes,No,6,6,11.7,6,6,12.2,100.0,100.0,Enrolled
2307,18,Male,Single,Equinculture,Daytime,140.0,140.0,No,No,No,5,2,13.0,5,0,0.0,40.0,0.0,Dropout
2308,39,Male,Divorced,Management,Evening,125.4,133.1,No,Yes,No,2,0,0.0,4,0,0.0,0.0,0.0,Dropout
2309,18,Male,Single,Nursing,Daytime,128.0,141.0,No,Yes,No,8,0,0.0,8,0,0.0,0.0,0.0,Dropout
2310,18,Male,Single,Informatics Engineering,Daytime,129.3,130.0,Yes,Yes,No,5,5,13.0,5,5,14.2,100.0,100.0,Graduate
2311,19,Male,Single,Social Service,Daytime,152.0,160.0,Yes,Yes,No,6,6,13.9,6,6,14.0,100.0,100.0,Graduate
2312,18,Male,Single,Nursing,Daytime,128.8,140.0,No,Yes,No,7,6,13.4,8,8,12.5,85.7,100.0,Graduate
2313,18,Male,Single,Management,Daytime,152.8,150.0,Yes,Yes,No,5,4,12.8,5,0,0.0,80.0,0.0,Dropout
2314,22,Male,Single,Equinculture,Daytime,150.0,150.0,No,Yes,No,5,4,14.5,5,5,14.6,80.0,100.0,Graduate
2315,19,Male,Single,Social Service,Daytime,112.0,133.1,No,Yes,No,6,6,12.2,6,6,12.2,100.0,100.0,Graduate
2316,18,Male,Single,Equinculture,Daytime,135.6,152.0,No,Yes,No,5,5,15.4,5,5,15.6,100.0,100.0,Dropout
2317,31,Male,Single,Informatics Engineering,Daytime,134.4,133.1,No,No,Yes,5,2,13.3,5,2,16.0,40.0,40.0,Dropout
2318,28,Male,Single,Management,Evening,120.5,130.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2319,19,Male,Single,Communication Design,Daytime,141.4,148.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2320,20,Male,Single,Tourism,Daytime,145.2,148.0,No,Yes,No,6,6,13.7,6,6,14.7,100.0,100.0,Graduate
2321,50,Male,Divorced,Social Service,Daytime,140.0,130.0,No,Yes,No,6,4,12.2,6,0,0.0,66.7,0.0,Dropout
2322,38,Male,Single,Communication Design,Daytime,100.0,160.0,No,Yes,No,6,5,16.0,6,4,16.5,83.3,66.7,Enrolled
2323,31,Male,Married,Management,Evening,140.0,130.0,No,Yes,No,5,1,11.0,5,1,13.0,20.0,20.0,Dropout
2324,27,Male,Single,Nursing,Daytime,126.0,110.0,No,Yes,No,7,7,14.1,7,7,14.1,100.0,100.0,Enrolled
2325,21,Male,Single,Social Service,Daytime,112.6,122.0,No,Yes,No,6,6,10.2,6,6,10.5,100.0,100.0,Graduate
2326,34,Male,Married,Informatics Engineering,Daytime,106.8,110.0,No,Yes,No,5,1,10.0,5,0,0.0,20.0,0.0,Dropout
2327,19,Male,Single,Informatics Engineering,Daytime,121.6,129.0,No,Yes,No,5,0,0.0,5,1,10.0,0.0,20.0,Enrolled
2328,40,Male,Married,Management,Evening,120.0,110.0,No,No,No,5,2,10.5,5,3,10.7,40.0,60.0,Dropout
2329,18,Male,Single,Animation & Design,Daytime,160.6,170.0,Yes,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
2330,46,Male,Married,Communication Design,Daytime,130.0,110.0,Yes,No,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2331,37,Male,Single,Social Service,Evening,110.0,110.0,No,Yes,No,6,0,0.0,5,0,0.0,0.0,0.0,Dropout
2332,31,Male,Single,Agronomy,Daytime,110.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2333,34,Male,Single,Agronomy,Daytime,145.8,133.1,No,Yes,No,6,5,13.3,6,5,12.4,83.3,83.3,Graduate
2334,18,Male,Single,Animation & Design,Daytime,130.2,126.0,Yes,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
2335,18,Male,Single,Marketing Management,Daytime,122.3,137.0,Yes,Yes,No,6,6,13.6,6,6,14.3,100.0,100.0,Graduate
2336,19,Male,Single,Communication Design,Daytime,125.4,117.0,Yes,Yes,No,6,6,12.8,6,6,11.2,100.0,100.0,Graduate
2337,40,Male,Single,Management,Evening,130.0,100.0,No,Yes,No,5,4,10.2,8,5,11.2,80.0,62.5,Dropout
2338,25,Male,Single,Equinculture,Daytime,150.0,120.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2339,20,Male,Single,Informatics Engineering,Daytime,116.9,126.0,No,Yes,Yes,5,4,14.5,6,3,13.3,80.0,50.0,Dropout
2340,20,Male,Single,Informatics Engineering,Daytime,114.7,122.0,No,Yes,No,5,5,15.8,5,5,13.7,100.0,100.0,Enrolled
2341,43,Male,Single,Agronomy,Daytime,95.8,111.0,No,No,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2342,18,Male,Single,Informatics Engineering,Daytime,133.1,139.0,No,Yes,No,5,4,12.5,5,3,14.7,80.0,60.0,Enrolled
2343,35,Male,Single,Agronomy,Daytime,150.0,150.0,No,Yes,No,18,18,11.7,13,12,11.5,100.0,92.3,Graduate
2344,23,Male,Single,Management,Evening,118.5,116.0,No,Yes,No,5,4,13.0,5,5,13.0,80.0,100.0,Graduate
2345,19,Male,Single,Nursing,Daytime,131.1,130.0,No,Yes,No,7,7,12.1,9,8,11.5,100.0,88.9,Graduate
2346,21,Male,Single,Veterinary Nursing,Daytime,150.3,150.0,Yes,Yes,No,11,9,14.2,9,7,13.8,81.8,77.8,Graduate
2347,19,Male,Single,Marketing Management,Daytime,120.5,132.0,No,Yes,No,6,4,12.5,6,4,13.2,66.7,66.7,Enrolled
2348,20,Male,Single,Informatics Engineering,Daytime,105.6,108.0,No,Yes,No,5,5,12.2,5,5,15.3,100.0,100.0,Graduate
2349,30,Male,Single,Marketing Management,Daytime,125.3,133.1,Yes,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2350,44,Male,Divorced,Tourism,Daytime,131.0,120.0,No,Yes,No,6,6,12.7,6,6,11.5,100.0,100.0,Graduate
2351,19,Male,Single,Nursing,Daytime,127.0,146.0,No,Yes,No,8,7,13.6,8,7,13.6,87.5,87.5,Graduate
2352,22,Male,Single,Equinculture,Daytime,150.0,150.0,No,Yes,No,18,12,12.9,12,10,14.3,66.7,83.3,Graduate
2353,18,Male,Single,Equinculture,Daytime,149.2,160.0,No,Yes,No,5,4,14.0,5,5,14.2,80.0,100.0,Graduate
2354,21,Male,Single,Marketing Management,Daytime,121.5,125.0,Yes,Yes,No,6,4,14.8,6,5,11.8,66.7,83.3,Graduate
2355,18,Male,Single,Veterinary Nursing,Daytime,137.3,125.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2356,18,Male,Single,Marketing Management,Daytime,119.6,122.0,No,Yes,No,6,6,13.6,6,6,14.3,100.0,100.0,Graduate
2357,19,Male,Single,Animation & Design,Daytime,141.5,138.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
2358,21,Male,Single,Agronomy,Daytime,150.0,150.0,No,Yes,No,6,4,11.8,6,4,11.9,66.7,66.7,Dropout
2359,31,Male,Single,Agronomy,Daytime,110.0,140.0,No,Yes,No,6,6,15.1,6,6,14.6,100.0,100.0,Graduate
2360,21,Male,Single,Tourism,Daytime,110.2,113.0,No,Yes,No,6,4,11.5,6,2,10.5,66.7,33.3,Dropout
2361,24,Male,Single,Informatics Engineering,Daytime,110.3,139.0,No,Yes,Yes,5,1,10.0,5,1,11.0,20.0,20.0,Enrolled
2362,27,Male,Single,Journalism,Daytime,120.0,133.1,No,Yes,No,4,0,0.0,5,0,0.0,0.0,0.0,Dropout
2363,20,Male,Single,Management,Daytime,114.2,118.0,No,Yes,No,5,3,10.3,5,5,12.8,60.0,100.0,Graduate
2364,22,Male,Single,Informatics Engineering,Daytime,140.0,140.0,No,Yes,No,5,0,0.0,5,2,11.7,0.0,40.0,Enrolled
2365,19,Male,Single,Agronomy,Daytime,132.8,144.0,Yes,Yes,No,6,4,12.0,6,4,12.5,66.7,66.7,Enrolled
2366,19,Male,Single,Journalism,Daytime,121.5,125.0,No,Yes,No,6,6,13.8,6,6,14.5,100.0,100.0,Graduate
2367,23,Male,Single,Animation & Design,Daytime,127.2,131.0,No,Yes,Yes,17,13,12.2,17,11,11.9,76.5,64.7,Enrolled
2368,18,Male,Single,Equinculture,Daytime,128.2,131.0,No,Yes,No,6,6,14.0,6,6,13.7,100.0,100.0,Graduate
2369,29,Male,Single,Journalism,Daytime,133.4,140.0,No,No,No,6,6,16.5,6,5,13.8,100.0,83.3,Enrolled
2370,29,Male,Single,Equinculture,Daytime,120.0,133.1,No,Yes,No,5,1,18.0,5,3,13.3,20.0,60.0,Dropout
2371,20,Male,Single,Agronomy,Daytime,140.0,140.0,No,Yes,No,6,6,11.3,6,5,11.8,100.0,83.3,Enrolled
2372,19,Male,Single,Animation & Design,Daytime,136.9,139.0,Yes,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
2373,22,Male,Single,Animation & Design,Daytime,117.0,125.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Enrolled
2374,20,Male,Single,Marketing Management,Daytime,110.7,117.0,No,Yes,No,6,5,14.0,6,6,12.0,83.3,100.0,Enrolled
2375,24,Male,Single,Equinculture,Daytime,160.0,150.0,No,Yes,No,5,4,13.8,5,3,12.0,80.0,60.0,Enrolled
2376,21,Male,Single,Marketing Management,Daytime,95.0,95.0,No,No,No,6,4,13.2,6,5,11.0,66.7,83.3,Dropout
2377,25,Male,Single,Management,Daytime,148.8,150.0,Yes,Yes,No,5,4,14.2,5,4,14.8,80.0,80.0,Graduate
2378,32,Male,Single,Management,Daytime,110.0,120.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2379,26,Male,Single,Management,Evening,133.9,136.0,No,No,No,12,8,11.2,8,3,11.3,66.7,37.5,Dropout
2380,18,Male,Single,Equinculture,Daytime,125.7,133.0,Yes,Yes,No,6,6,13.5,6,6,12.5,100.0,100.0,Graduate
2381,19,Male,Single,Tourism,Daytime,116.6,125.0,Yes,Yes,No,6,5,12.7,6,6,12.9,83.3,100.0,Graduate
2382,19,Male,Single,Communication Design,Daytime,141.0,127.0,Yes,Yes,No,6,6,15.2,6,6,12.3,100.0,100.0,Graduate
2383,27,Male,Single,Informatics Engineering,Daytime,130.0,130.0,No,Yes,No,6,6,13.2,5,5,15.1,100.0,100.0,Dropout
2384,21,Male,Single,Agronomy,Daytime,130.0,130.0,No,Yes,Yes,12,10,11.8,12,9,11.4,83.3,75.0,Enrolled
2385,20,Male,Single,Informatics Engineering,Daytime,115.8,127.0,No,Yes,No,5,4,11.5,5,0,0.0,80.0,0.0,Enrolled
2386,21,Male,Single,Communication Design,Daytime,140.0,140.0,No,Yes,No,6,6,14.5,6,6,11.3,100.0,100.0,Graduate
2387,22,Male,Single,Journalism,Daytime,126.1,125.0,No,Yes,No,6,5,13.4,6,3,10.7,83.3,50.0,Enrolled
2388,19,Male,Single,Animation & Design,Daytime,137.5,135.0,No,No,Yes,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
2389,18,Male,Single,Management,Daytime,120.8,132.0,Yes,Yes,No,5,4,10.8,5,2,12.5,80.0,40.0,Dropout
2390,28,Male,Single,Social Service,Daytime,136.5,110.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2391,25,Male,Married,Agronomy,Daytime,122.0,130.0,No,No,Yes,10,6,11.4,7,4,12.0,60.0,57.1,Dropout
2392,25,Male,Single,Agronomy,Daytime,130.0,130.0,No,Yes,No,14,8,12.5,13,10,11.6,57.1,76.9,Dropout
2393,18,Male,Single,Management,Daytime,126.3,135.0,No,Yes,No,5,2,13.5,5,3,12.3,40.0,60.0,Enrolled
2394,26,Male,Single,Tourism,Daytime,98.0,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2395,18,Male,Single,Management,Daytime,121.0,135.0,Yes,Yes,No,5,5,12.8,5,5,11.5,100.0,100.0,Graduate
2396,22,Male,Single,Journalism,Daytime,124.2,128.0,No,Yes,No,6,3,11.3,6,3,12.3,50.0,50.0,Enrolled
2397,25,Male,Single,Agronomy,Daytime,130.0,140.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2398,19,Male,Single,Journalism,Daytime,136.1,135.0,No,Yes,No,6,5,11.4,6,5,12.4,83.3,83.3,Enrolled
2399,19,Male,Single,Journalism,Daytime,132.8,131.0,No,Yes,No,6,6,14.4,6,6,14.6,100.0,100.0,Graduate
2400,19,Male,Single,Nursing,Daytime,126.3,131.0,No,Yes,No,7,7,12.5,8,8,11.7,100.0,100.0,Graduate
2401,45,Male,Divorced,Social Service,Evening,111.5,100.0,No,Yes,No,8,4,11.5,8,4,11.0,50.0,50.0,Dropout
2402,52,Male,Married,Management,Evening,118.2,140.0,No,Yes,No,5,5,11.2,5,5,12.8,100.0,100.0,Graduate
2403,20,Male,Single,Management,Daytime,115.6,124.0,No,No,No,5,3,12.0,5,3,11.0,60.0,60.0,Dropout
2404,19,Male,Single,Nursing,Daytime,117.8,130.0,No,Yes,No,8,7,15.9,8,7,15.9,87.5,87.5,Graduate
2405,21,Male,Single,Nursing,Daytime,127.0,142.0,No,No,Yes,7,4,12.9,7,4,11.6,57.1,57.1,Dropout
2406,35,Male,Married,Social Service,Evening,140.0,150.0,No,No,No,6,6,14.0,6,6,14.2,100.0,100.0,Graduate
2407,36,Male,Married,Animation & Design,Daytime,106.0,110.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Graduate
2408,47,Male,Divorced,Nursing,Daytime,151.0,110.0,No,No,Yes,7,0,0.0,8,0,0.0,0.0,0.0,Dropout
2409,22,Male,Single,Management,Evening,106.4,112.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2410,41,Male,Married,Management,Evening,125.3,100.0,No,Yes,No,5,4,11.2,5,3,11.0,80.0,60.0,Dropout
2411,26,Male,Single,Informatics Engineering,Daytime,130.0,130.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2412,51,Female,Married,Social Service,Evening,116.0,133.1,No,No,No,6,4,11.2,6,0,0.0,66.7,0.0,Dropout
2413,43,Female,Married,Management,Evening,120.0,150.0,No,Yes,No,5,3,10.7,5,4,12.5,60.0,80.0,Enrolled
2414,41,Female,Married,Social Service,Evening,100.0,100.0,No,Yes,No,6,5,11.8,6,3,10.7,83.3,50.0,Graduate
2415,23,Male,Single,Management,Daytime,118.5,130.0,No,Yes,No,10,8,11.6,10,10,11.2,80.0,100.0,Graduate
2416,22,Male,Single,Social Service,Daytime,118.9,129.0,No,Yes,No,6,0,0.0,5,0,0.0,0.0,0.0,Dropout
2417,25,Male,Single,Communication Design,Daytime,119.3,127.0,Yes,Yes,No,6,4,10.2,6,4,11.2,66.7,66.7,Dropout
2418,25,Male,Single,Management,Evening,135.8,140.0,No,Yes,No,15,15,10.8,14,14,11.4,100.0,100.0,Graduate
2419,22,Male,Single,Animation & Design,Daytime,130.0,130.0,Yes,No,No,12,11,12.5,11,11,12.7,91.7,100.0,Graduate
2420,24,Male,Single,Agronomy,Daytime,129.8,133.1,No,Yes,No,7,7,13.6,6,5,13.4,100.0,83.3,Enrolled
2421,47,Male,Single,Veterinary Nursing,Daytime,150.0,140.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2422,41,Male,Married,Management,Evening,111.9,133.1,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2423,43,Male,Single,Agronomy,Daytime,150.1,120.0,No,Yes,No,6,6,14.8,6,5,12.2,100.0,83.3,Graduate
2424,29,Male,Single,Agronomy,Daytime,130.0,133.1,No,Yes,No,3,0,0.0,4,0,0.0,0.0,0.0,Dropout
2425,30,Male,Single,Informatics Engineering,Daytime,128.0,120.0,No,Yes,No,2,0,0.0,2,0,0.0,0.0,0.0,Dropout
2426,26,Male,Single,Management,Daytime,102.5,133.1,No,No,No,4,0,0.0,5,0,0.0,0.0,0.0,Dropout
2427,27,Male,Single,Management,Evening,102.5,133.1,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2428,36,Male,Married,Marketing Management,Daytime,110.0,100.0,Yes,Yes,No,5,5,11.4,5,5,11.6,100.0,100.0,Graduate
2429,29,Male,Single,Agronomy,Daytime,114.0,133.1,No,Yes,No,9,6,11.7,7,6,10.9,66.7,85.7,Dropout
2430,35,Male,Single,Informatics Engineering,Daytime,128.2,120.0,No,Yes,No,10,7,11.3,8,5,13.0,70.0,62.5,Dropout
2431,18,Male,Single,Journalism,Daytime,116.5,128.0,Yes,Yes,No,6,4,11.5,6,5,12.6,66.7,83.3,Graduate
2432,24,Male,Single,Management,Evening,149.3,172.0,Yes,Yes,No,5,5,16.0,5,5,16.0,100.0,100.0,Graduate
2433,18,Male,Single,Journalism,Daytime,134.1,146.0,Yes,Yes,No,6,6,12.5,6,6,12.7,100.0,100.0,Dropout
2434,18,Male,Single,Informatics Engineering,Daytime,126.6,135.0,No,Yes,No,5,4,12.0,5,3,13.0,80.0,60.0,Enrolled
2435,21,Male,Married,Veterinary Nursing,Daytime,120.0,160.0,No,Yes,No,5,0,0.0,5,3,11.7,0.0,60.0,Enrolled
2436,21,Male,Single,Informatics Engineering,Daytime,133.5,150.0,No,Yes,No,5,5,13.0,5,5,12.6,100.0,100.0,Graduate
2437,32,Male,Single,Agronomy,Daytime,110.0,130.0,No,Yes,No,18,13,13.7,12,12,12.1,72.2,100.0,Graduate
2438,22,Male,Single,Informatics Engineering,Daytime,107.5,111.0,Yes,Yes,No,5,3,12.3,6,3,12.5,60.0,50.0,Dropout
2439,32,Male,Single,Agronomy,Daytime,130.0,130.0,No,No,No,17,11,12.7,12,10,12.7,64.7,83.3,Dropout
2440,35,Male,Single,Marketing Management,Daytime,111.6,170.0,No,Yes,No,5,1,14.0,5,0,0.0,20.0,0.0,Dropout
2441,23,Male,Single,Management,Daytime,101.0,133.1,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2442,39,Male,Single,Social Service,Evening,108.3,100.0,No,Yes,No,6,5,11.4,6,3,11.0,83.3,50.0,Enrolled
2443,35,Male,Married,Marketing Management,Daytime,128.2,120.0,No,Yes,No,5,0,0.0,5,1,10.0,0.0,20.0,Dropout
2444,32,Male,Married,Agronomy,Daytime,150.0,110.0,No,Yes,No,6,6,18.9,12,12,17.7,100.0,100.0,Graduate
2445,20,Male,Single,Basic Education,Daytime,142.8,133.1,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2446,34,Male,Single,Nursing,Daytime,100.0,120.0,No,Yes,No,7,6,11.3,7,4,12.6,85.7,57.1,Enrolled
2447,44,Male,Single,Management,Evening,150.0,150.0,No,Yes,No,7,7,13.5,5,5,16.2,100.0,100.0,Dropout
2448,53,Male,Married,Tourism,Daytime,156.5,133.1,No,Yes,No,11,2,15.0,9,3,10.0,18.2,33.3,Graduate
2449,28,Male,Single,Informatics Engineering,Daytime,98.6,120.0,No,No,Yes,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2450,31,Male,Single,Management,Evening,130.0,130.0,No,Yes,No,9,9,14.2,5,5,12.8,100.0,100.0,Dropout
2451,18,Male,Single,Animation & Design,Daytime,118.1,130.0,No,No,Yes,0,0,0.0,0,0,0.0,0.0,0.0,Enrolled
2452,44,Male,Single,Agronomy,Daytime,120.0,100.0,No,No,Yes,7,4,12.0,6,0,0.0,57.1,0.0,Dropout
2453,19,Male,Single,Veterinary Nursing,Daytime,127.7,142.0,No,Yes,No,5,5,12.6,5,4,12.0,100.0,80.0,Graduate
2454,21,Male,Single,Animation & Design,Daytime,130.0,130.0,No,Yes,No,12,12,15.1,11,11,13.1,100.0,100.0,Enrolled
2455,18,Male,Single,Informatics Engineering,Daytime,147.7,148.0,Yes,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2456,20,Male,Single,Agronomy,Daytime,170.0,170.0,No,Yes,No,6,6,14.5,6,6,15.3,100.0,100.0,Graduate
2457,55,Male,Single,Communication Design,Daytime,110.2,110.0,No,Yes,No,6,6,14.5,6,6,13.5,100.0,100.0,Graduate
2458,27,Male,Single,Management,Daytime,146.4,166.0,No,Yes,No,5,3,10.0,5,1,13.0,60.0,20.0,Enrolled
2459,19,Male,Single,Informatics Engineering,Daytime,121.0,135.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2460,18,Male,Single,Management,Daytime,129.9,133.0,No,Yes,No,5,5,11.6,5,5,13.2,100.0,100.0,Graduate
2461,43,Male,Married,Journalism,Daytime,132.0,133.1,No,Yes,No,6,4,11.8,6,0,0.0,66.7,0.0,Dropout
2462,18,Male,Single,Tourism,Daytime,125.9,121.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2463,18,Male,Single,Animation & Design,Daytime,165.7,159.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Dropout
2464,20,Male,Single,Tourism,Daytime,122.7,130.0,Yes,Yes,Yes,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2465,29,Male,Married,Management,Evening,141.4,121.0,No,No,Yes,5,4,11.2,5,4,11.8,80.0,80.0,Dropout
2466,44,Male,Single,Equinculture,Daytime,156.4,133.1,No,Yes,Yes,6,5,11.6,6,0,0.0,83.3,0.0,Dropout
2467,18,Male,Single,Informatics Engineering,Daytime,148.5,146.0,No,Yes,No,5,4,10.0,5,1,16.0,80.0,20.0,Enrolled
2468,20,Male,Single,Agronomy,Daytime,140.0,140.0,Yes,Yes,No,6,5,13.8,6,6,12.3,83.3,100.0,Enrolled
2469,20,Male,Single,Communication Design,Daytime,131.7,125.0,No,Yes,No,6,4,12.8,9,3,12.7,66.7,33.3,Dropout
2470,36,Male,Married,Management,Daytime,104.7,120.0,No,Yes,No,4,0,0.0,5,0,0.0,0.0,0.0,Dropout
2471,19,Male,Single,Equinculture,Daytime,150.0,150.0,No,Yes,No,6,5,11.6,6,2,11.0,83.3,33.3,Enrolled
2472,29,Male,Married,Veterinary Nursing,Daytime,110.0,110.0,No,No,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2473,18,Male,Single,Marketing Management,Daytime,129.1,120.0,No,Yes,No,6,4,11.2,6,3,10.3,66.7,50.0,Dropout
2474,24,Male,Single,Agronomy,Daytime,120.0,133.1,No,No,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2475,20,Male,Single,Journalism,Daytime,127.0,133.1,No,Yes,No,6,6,14.3,6,6,15.0,100.0,100.0,Graduate
2476,45,Male,Married,Social Service,Evening,151.5,133.1,No,No,Yes,6,0,0.0,5,0,0.0,0.0,0.0,Dropout
2477,28,Male,Single,Nursing,Daytime,126.8,130.0,Yes,Yes,No,23,20,13.5,23,20,13.5,87.0,87.0,Graduate
2478,23,Male,Single,Tourism,Daytime,140.8,160.0,No,Yes,No,6,6,12.7,6,5,12.2,100.0,83.3,Enrolled
2479,18,Male,Single,Nursing,Daytime,125.6,128.0,No,Yes,No,7,7,12.4,8,7,11.3,100.0,87.5,Graduate
2480,23,Male,Single,Management,Daytime,127.8,140.0,No,Yes,No,5,3,10.7,5,3,11.3,60.0,60.0,Dropout
2481,22,Male,Single,Animation & Design,Daytime,120.0,120.0,No,Yes,No,0,0,0.0,0,0,0.0,0.0,0.0,Enrolled
2482,22,Male,Single,Communication Design,Daytime,131.3,140.0,Yes,Yes,No,6,6,12.7,6,5,12.4,100.0,83.3,Graduate
2483,33,Male,Single,Management,Evening,155.7,120.0,No,Yes,No,5,5,13.2,5,5,14.8,100.0,100.0,Graduate
2484,21,Male,Single,Agronomy,Daytime,128.5,130.0,No,Yes,No,12,10,12.7,12,11,12.2,83.3,91.7,Graduate
2485,45,Male,Married,Management,Daytime,170.0,100.0,No,Yes,No,5,5,14.8,5,5,14.8,100.0,100.0,Graduate
2486,44,Male,Married,Agronomy,Daytime,100.0,133.1,No,No,No,10,4,11.5,7,1,12.0,40.0,14.3,Dropout
2487,42,Male,Divorced,Marketing Management,Daytime,107.2,110.0,No,Yes,No,6,0,0.0,6,0,0.0,0.0,0.0,Dropout
2488,20,Male,Single,Management,Daytime,139.3,147.0,No,Yes,No,5,0,0.0,5,0,0.0,0.0,0.0,Dropout
2489,20,Male,Single,Management,Daytime,123.2,133.0,No,Yes,No,5,3,12.7,5,2,12.5,60.0,40.0,Enrolled
2490,20,Male,Single,Tourism,Daytime,122.3,137.0,Yes,Yes,No,6,6,14.7,6,6,12.5,100.0,100.0,Graduate
2491,20,Male,Single,Journalism,Daytime,127.9,124.0,No,Yes,No,6,3,13.7,6,4,10.2,50.0,66.7,Enrolled
